1.7973226e+03      -7.5683754265e+01 
1.7975763e+03      -7.5679315841e+01 
1.7961138e+03      -7.5677417840e+01 
1.7969993e+03      -7.5680238032e+01 
1.7978245e+03      -7.5682283254e+01 
1.7977103e+03      -7.5684785839e+01 
1.7963971e+03      -7.5684797609e+01 
1.7970729e+03      -7.5680717388e+01 
1.7980559e+03      -7.5682344071e+01 
1.7967161e+03      -7.5679669001e+01 
1.7966484e+03      -7.5679742857e+01 
1.7972377e+03      -7.5682995761e+01 
1.7967076e+03      -7.5682996416e+01 
1.7970693e+03      -7.5686783024e+01 
1.7972669e+03      -7.5690346229e+01 
1.7963825e+03      -7.5679341075e+01 
1.7967775e+03      -7.5679017831e+01 
1.7972335e+03      -7.5683168115e+01 
1.7968864e+03      -7.5682736949e+01 
1.7978685e+03      -7.5683000186e+01 
1.7979129e+03      -7.5685277693e+01 
1.7970695e+03      -7.5682479323e+01 
1.7979058e+03      -7.5686759019e+01 
1.7963596e+03      -7.5682358316e+01 
1.7957875e+03      -7.5680737024e+01 
1.7966307e+03      -7.5679579928e+01 
1.7974132e+03      -7.5683046576e+01 
1.7969638e+03      -7.5686728737e+01 
1.7972836e+03      -7.5681713644e+01 
1.7976436e+03      -7.5681458286e+01 
1.7970455e+03      -7.5686800350e+01 
1.7973488e+03      -7.5685138690e+01 
1.7971117e+03      -7.5684717189e+01 
1.7969719e+03      -7.5685754545e+01 
1.7979007e+03      -7.5684336367e+01 
1.7981391e+03      -7.5687037698e+01 
1.7976861e+03      -7.5687342538e+01 
1.7974845e+03      -7.5685099647e+01 
1.7975931e+03      -7.5690171789e+01 
1.7973634e+03      -7.5687050543e+01 
1.7971923e+03      -7.5692361936e+01 
1.7976742e+03      -7.5688219175e+01 
1.7982432e+03      -7.5690468942e+01 
1.7972565e+03      -7.5695228205e+01 
1.7971658e+03      -7.5680892766e+01 
1.7965007e+03      -7.5683211624e+01 
1.7955551e+03      -7.5680275651e+01 
1.7966013e+03      -7.5680583991e+01 
1.7969741e+03      -7.5679115082e+01 
1.7962785e+03      -7.5679310131e+01 
1.7976572e+03      -7.5677917620e+01 
1.7972930e+03      -7.5682328509e+01 
1.7979321e+03      -7.5681301581e+01 
1.7973111e+03      -7.5686832658e+01 
1.7968995e+03      -7.5686206928e+01 
1.7973117e+03      -7.5685177365e+01 
1.7977679e+03      -7.5684511835e+01 
1.7980353e+03      -7.5684517590e+01 
1.7974956e+03      -7.5682509420e+01 
1.7975869e+03      -7.5683146443e+01 
1.7977832e+03      -7.5685044683e+01 
1.7974051e+03      -7.5683187415e+01 
1.7970288e+03      -7.5688179425e+01 
1.7970275e+03      -7.5688689274e+01 
1.7970002e+03      -7.5685749342e+01 
1.7976798e+03      -7.5680186882e+01 
1.7966948e+03      -7.5685812667e+01 
1.7970983e+03      -7.5685652970e+01 
1.7969724e+03      -7.5689768666e+01 
1.7971178e+03      -7.5683254592e+01 
1.7977644e+03      -7.5682172687e+01 
1.7974878e+03      -7.5679192425e+01 
1.7972690e+03      -7.5679944354e+01 
1.7982366e+03      -7.5682043497e+01 
1.7963022e+03      -7.5679508623e+01 
1.7967064e+03      -7.5684907240e+01 
1.7973112e+03      -7.5679836003e+01 
1.7966363e+03      -7.5680728095e+01 
1.7975676e+03      -7.5682141884e+01 
1.7969658e+03      -7.5683025764e+01 
1.7963033e+03      -7.5683533139e+01 
1.7977210e+03      -7.5687378034e+01 
1.7984035e+03      -7.5692502361e+01 
1.7983044e+03      -7.5685106853e+01 
1.7971490e+03      -7.5680455706e+01 
1.7971738e+03      -7.5678826756e+01 
1.7969975e+03      -7.5681228413e+01 
1.7968443e+03      -7.5679148510e+01 
1.7980080e+03      -7.5682737717e+01 
1.7986170e+03      -7.5688112255e+01 
1.7976714e+03      -7.5691407969e+01 
1.7972812e+03      -7.5682511341e+01 
1.7977066e+03      -7.5683515145e+01 
1.7977328e+03      -7.5681828061e+01 
1.7968962e+03      -7.5681539884e+01 
1.7971110e+03      -7.5681013833e+01 
1.7967808e+03      -7.5682315719e+01 
1.7971477e+03      -7.5679407192e+01 
1.7976470e+03      -7.5681862798e+01 
1.7965985e+03      -7.5683343857e+01 
1.7969147e+03      -7.5682927522e+01 
1.7976358e+03      -7.5683256084e+01 
1.7977047e+03      -7.5681700026e+01 
1.7964103e+03      -7.5678227873e+01 
1.7989761e+03      -7.5688037863e+01 
1.7980319e+03      -7.5686363736e+01 
1.7986306e+03      -7.5689455433e+01 
1.7978037e+03      -7.5690025111e+01 
1.7991560e+03      -7.5692460719e+01 
1.7977601e+03      -7.5681897193e+01 
1.7981688e+03      -7.5683444344e+01 
1.7968427e+03      -7.5687713517e+01 
1.7978777e+03      -7.5683029112e+01 
1.7978250e+03      -7.5684501254e+01 
1.7973756e+03      -7.5684116956e+01 
1.7971950e+03      -7.5683465160e+01 
1.7971404e+03      -7.5689391718e+01 
1.7968996e+03      -7.5677786874e+01 
1.7969733e+03      -7.5676526477e+01 
1.7968380e+03      -7.5680544290e+01 
1.7968497e+03      -7.5680151787e+01 
1.7963620e+03      -7.5678927853e+01 
1.7967230e+03      -7.5678286639e+01 
1.7967328e+03      -7.5677809157e+01 
1.7973873e+03      -7.5687139431e+01 
1.7973922e+03      -7.5682721990e+01 
1.7968885e+03      -7.5681603499e+01 
1.7977956e+03      -7.5685793230e+01 
1.7975613e+03      -7.5681725171e+01 
1.7969009e+03      -7.5682733080e+01 
1.7980801e+03      -7.5685416755e+01 
1.7972943e+03      -7.5682523987e+01 
1.7974248e+03      -7.5682391517e+01 
1.7972079e+03      -7.5682901928e+01 
1.7961063e+03      -7.5683380795e+01 
1.7963310e+03      -7.5682826452e+01 
1.7963118e+03      -7.5675160375e+01 
1.7964248e+03      -7.5686385077e+01 
1.7972298e+03      -7.5692185498e+01 
1.7980756e+03      -7.5692120158e+01 
1.7975694e+03      -7.5684461491e+01 
1.7967674e+03      -7.5685292800e+01 
1.7970090e+03      -7.5686468593e+01 
